458,Gossett LA;Hecht RM,"['squash', 'techniqu', 'demonstr', 'embryon', 'nuclear', 'cleavag', 'simpl', 'squash', 'techniqu', 'develop', 'permit']"
459,Abdulkader N;Brun JL,"['caracterist', 'genet', 'et', 'physiol', 'de', 'thermosensibilit', 'du', 'genet', 'physiolog', 'studi', 'made', '01']"
460,Gandhi S;Santelli J;Mitchell DH;Stiles JW;Sanadi DR,"['simpl', 'method', 'maintain', 'larg', 'age', 'popul', 'paper', 'describ', 'techniqu', 'capabl', 'establish']"
461,Waterston RH;Thomson JN;Brenner S,"['mutant', 'alter', 'muscl', 'structur', 'c', 'elegan', 'small', 'nematod', 'caenorhabd', 'elegan', 'mutant']"
462,Sulston JE;Albertson DG;Thomson JN,"['c', 'elegan', 'male', 'postembryon', 'develop', 'nongonad', 'cell', 'male', 'nematod', 'caenorhabd']"
463,Sulston JE;White JG,"['regul', 'cell', 'autonomi', 'postembryon', 'role', 'cellcel', 'interact', 'postembryon']"
464,Lewis JA;Wu CH;Levine JH;Berg H,"['levamisoleresist', 'mutant', 'nematod', 'c', 'elegan', 'bodi', 'muscl', 'nematod', 'caenorhabd', 'elegan']"
465,Cox GN;Laufer JS;Kusch M;Edgar RS,"['genet', 'phenotyp', 'character', 'roller', 'mutant', 'eightyeight', 'mutant', 'c', 'elegan', 'display', 'roller']"
466,Abdulkader N;Brun J,"['temperaturesensit', 'mutant', 'c', 'elegan', 'var', 'bergerac', 'genet', 'physiolog', 'morpholog', 'anatom']"
467,Dusenbery DB;Barr J,"['thermal', 'limit', 'chemotaxi', 'mutant', 'nematod', 'c', 'four', 'mutant', 'strain', 'nematod', 'caenorhabd', 'elegan']"
468,Hosono R,"['studi', 'morpholog', 'c', 'elegan', 'mutant', 'c', 'elegan', 'wildtyp', 'nematod', 'caenorhabd', 'elegan']"
469,Hosono R;Sato Y;Aizawa SI;Mitsui Y,"['agedepend', 'chang', 'mobil', 'separ', 'gener', 'believ', 'senesc', 'state']"
470,Siddiqui SS;Babu P,"['genet', 'mosaic', 'c', 'elegan', 'tissuespecif', 'genet', 'mosaic', 'gener', 'xirradi']"
471,Karn J;Brenner S;Barnett L;Cesareni G,"['novel', 'bacteriophag', 'lambda', 'clone', 'vector', 'simpl', 'method', 'gener', 'phage', 'collect']"
473,von Ehrenstein G;Schierenberg E,"['cell', 'lineag', 'develop', 'c', 'elegan', 'studi', 'develop', 'nematod', 'began', '100']"
474,Zengel JM;Epstein HF,"['muscl', 'develop', 'c', 'elegan', 'molecular', 'genet', 'muscl', 'contract', 'one', 'fundament', 'process']"
475,Dusenbery DB,"['behavior', 'freeliv', 'nematod', 'nematod', 'form', 'import', 'group', 'anim']"
476,Johnson CD;Stretton AOW,"['neural', 'control', 'locomot', 'ascari', 'anatomi', 'locomotori', 'behavior', 'investig', 'wide', 'varieti']"
477,Willett JD,"['control', 'mechan', 'nematod', 'complet', 'inform', 'regard', 'detail', 'control']"
478,Herman RK;Horvitz HR,"['genet', 'analysi', 'c', 'elegan', 'larg', 'effort', 'sydney', 'brenner', 'mani']"
479,Riddle DL,"['development', 'genet', 'c', 'elegan', 'caenorhabd', 'elegan', 'wide', 'accept', 'import']"
480,Siddiqui SS;von Ehrenstein G,"['biochem', 'genet', 'c', 'elegan', 'addit', 'extens', 'studi', 'class', 'mutant']"
481,Dusenbery DB,"['chemotact', 'behavior', 'mutant', 'nematod', 'c', 'elegan', 'wildtyp', 'c', 'elegan', 'seven', 'deriv', 'strain']"
482,Kass IS;Wang CC;Walrond JP;Stretton AOW,"['avermectin', 'b1a', 'paralyz', 'anthelmint', 'affect', 'avermectin', 'b1a', 'avm', 'antiparasit', 'agent']"
483,Stinchcomb DT;Thomas M;Kelly J;Selker E;Davis RW,"['eukaryot', 'dna', 'segment', 'capabl', 'autonom', 'replic', 'select', 'scheme', 'present', 'isol', 'sequenc']"
484,Lewis JA;Wu CH;Berg H;Levine JH,"['genet', 'levamisol', 'resist', 'nematod', 'c', 'character', 'small', 'group', 'gene', '13', 'locu']"
485,Mackenzie JM Jr;Epstein HF,"['paramyosin', 'necessari', 'determin', 'nematod', 'thick', 'nematod', 'construct', 'thick', 'filament', 'bodywal', 'muscl']"
486,Greenwald IS;Horvitz HR,"['unc93e1500', 'behavior', 'mutant', 'c', 'elegan', 'uncoordin', 'egglayingdefect', 'mutat']"
487,Mounier N;Brun J,"['cytogenet', 'analysi', 'steril', 'mutant', 'c', 'elegan', 'regul', 'gametogenesi', 'hermaphrodit']"
488,Zengel JM;Epstein HF,"['identif', 'genet', 'element', 'associ', 'muscl', 'search', 'new', 'mutant', 'alter', 'bodywal', 'muscl', 'cell']"
489,Laufer JS;von Ehrenstein G,"['nematod', 'develop', 'remov', 'egg', 'cytoplasm', 'embryo', 'caenorhabd', 'elegan', 'develop', 'fertil']"
490,Willett JD;Rahim I;Geist M;Zuckerman BM,"['cyclic', 'nucleotid', 'exud', 'nematod', 'effect', 'level', 'cyclic', 'nucleotid', 'camp', 'cgmp']"
491,Edgar RS,"['genet', 'develop', 'nematod', 'c', 'elegan', 'freeliv', 'nematod', 'caenorhabd', 'elegan']"
492,Emmons SW;Rosenzweig B;Hirsh D,"['arrang', 'repeat', 'sequenc', 'dna', 'arrang', 'repeat', 'sequenc', 'dna']"
493,Bhat SG;Babu P,"['mutagen', 'sensit', 'kynureninas', 'mutant', 'nematod', 'mutant', 'gene', 'flu2', 'freeliv', 'nematod']"
494,Kimble JE;White JG,"['control', 'germ', 'cell', 'develop', 'c', 'elegan', 'hatch', 'germ', 'line', 'progenitor', 'cell', 'c']"
495,Argon Y;Ward S,"['c', 'elegan', 'fertilizationdefect', 'mutant', 'abnorm', 'seven', 'new', 'fertilizationdefect', 'mutant', 'c', 'elegan']"
496,Horvitz HR;Sulston JE,"['isol', 'genet', 'character', 'celllineag', 'twentyfour', 'mutant', 'alter', 'normal', 'invari']"
497,Meneely PM;Herman RK,"['suppress', 'function', 'xlink', 'lethal', 'steril', 'expand', 'collect', 'recess', 'lethal']"
498,Hodgkin J,"['sexdetermin', 'mutant', 'c', 'elegan', 'sex', 'determin', 'caenorhabd', 'elegan', 'control']"
499,Moerman DG;Baillie DL,"['formaldehyd', 'mutagenesi', 'nematod', 'c', 'elegan', 'found', 'formaldehyd', 'capabl', 'induc']"
500,Sulston JE;Horvitz HR,"['abnorm', 'cell', 'lineag', 'mutant', 'nematod', 'c', 'phenotyp', 'cell', 'lineag', 'mutant', 'nematod']"
501,Cassada R;Isnenghi E;Culotti M;von Ehrenstein G,"['genet', 'analysi', 'temperaturesensit', 'embryogenesi', 'larg', 'set', 'temperaturesensitv', 't', 'embryon', 'arrest']"
502,Chalfie M;Sulston J,"['development', 'genet', 'mechanosensori', 'neuron', 'c', 'touch', 'sensit', 'nematod', 'caenorhabd', 'elegan']"
503,Albert PS;Brown SJ;Riddle DL,"['sensori', 'control', 'dauer', 'larva', 'format', 'c', 'elegan', 'sensori', 'respons', 'starvat', 'overcrowd']"
504,Riddle DL;Swanson MM;Albert PS,"['interact', 'gene', 'nematod', 'dauer', 'larva', 'format', 'dauer', 'larva', 'caenorhabd', 'elegan']"
505,Swanson MM;Riddle DL,"['critic', 'period', 'develop', 'c', 'elegan', 'dauer', 'dauer', 'larva', 'caenorhabd', 'elegan']"
506,Bolanowski MA;Russell RL;Jacobson LA,"['quantit', 'measur', 'age', 'nematod', 'c', 'elegan', 'first', 'step', 'quantit', 'character']"
507,Chalfie M;Horvitz HR;Sulston JE,"['mutat', 'lead', 'reiter', 'cell', 'lineag', 'cell', 'nematod', 'caenorhabd', 'elegan', 'aris']"
508,Hecht RM;Schomer DF;Oro JA;Bartel AH;Hungerford III EV,"['simpl', 'adapt', 'extend', 'rang', 'flow', 'cytometri', 'procedur', 'instrument', 'describ', 'extend']"
509,MacLeod AR;Karn J;Brenner S,"['molecular', 'analysi', 'unc54', 'myosin', 'heavychain', 'gene', 'properti', 'small', 'intern', 'delet', 'mutant', 'e675']"
510,Hecht RM;Gossett LA;Jeffery WR,"['ontogeni', 'matern', 'newli', 'transcrib', 'mrna', 'analyz', 'present', 'investig', 'examin', 'titer']"
511,Cox GN;Kusch M;DeNevi K;Edgar RS,"['tempor', 'regul', 'cuticl', 'synthesi', 'develop', 'pattern', 'cuticl', 'protein', 'synthesi', 'develop']"
512,Klass MR;Hirsh D,"['sperm', 'isol', 'biochem', 'analysi', 'major', 'sperm', 'order', 'facilit', 'biochem', 'analysi']"
513,Johnson CD;Duckett JG;Culotti JG;Herman RK;Meneely,"['acetylcholinesterasedefici', 'mutant', 'nematod', 'c', 'within', 'set', 'five', 'separ', 'molecular', 'form']"
514,Culotti JG;von Ehrenstein G;Culotti MR;Russell RL,"['second', 'class', 'acetylcholinesterasedefici', 'mutant', 'johnson', 'et', 'al', '1981', 'caenorhabd', 'elegan', 'mutant']"
515,Waterston RH,"['second', 'inform', 'suppressor', 'sup7', 'x', 'c', 'elegan', '30', 'independ', 'suppressor', 'mutat']"
516,Files JG;Hirsh D,"['ribosom', 'dna', 'c', 'elegan', 'character', 'organ', 'gene']"
517,Cox GN;Kusch M;Edgar RS,"['cuticl', 'c', 'elegan', 'isol', 'partial', 'adult', 'cuticl', 'soil', 'nematod', 'caenorhabd']"
518,Babu P;Brenner S,"['spectrum', '32pinduc', 'mutant', 'c', 'elegan', 'mutant', 'free', 'live', 'nematod', 'c', 'elegan']"
520,Yeargers E,"['effect', 'gammaradi', 'dauer', 'larva', 'c', 'elegan', 'caenorhabd', 'elegan', 'ideal', 'organ', 'studi']"
521,Bollinger JA;Willett JD,"['method', 'synchroni', 'adult', 'c', 'elegan', 'two', 'way', 'obtain', 'popul', 'adult']"
522,Khan FR;McFadden BA,"['rapid', 'method', 'synchron', 'development', 'stage', 'c', 'biochem', 'studi', 'freeliv', 'nematod', 'c', 'elegan']"
523,Cox GN;Staprans S;Edgar RS,"['cuticl', 'c', 'elegan', 'ii', 'stagespecif', 'chang', 'cuticl', 'freeliv', 'nematod', 'caenorhabd']"
524,Kimble J,"['alter', 'cell', 'lineag', 'follow', 'laser', 'ablat', 'postembryon', 'cell', 'lineag', 'somat', 'gonad']"
525,Kimble JE,"['strategi', 'control', 'pattern', 'format', 'c', 'elegan', 'paper', 'strategi', 'control', 'pattern', 'format']"
526,Mounier N,"['locat', 'neurosecretorylik', 'materi', 'c', 'elegan', 'distribut', 'neurosecretorylik', 'materi']"
527,Russell RL,"['mutant', 'neurotransmitt', 'metabol', 'action', 'chapter', 'part', 'review', 'work', 'other']"
528,Sternberg PW;Horvitz HR,"['gonad', 'cell', 'lineag', 'nematod', 'panagrellu', 'redivivu', 'explor', 'natur', 'cell', 'lineag', 'modif']"
529,Ward S;Argon Y;Nelson GA,"['sperm', 'morphogenesi', 'wildtyp', 'take', 'advantag', 'condit', 'allow', 'spermatogenesi']"
530,Rand JB;Johnson CD,"['singlevi', 'biphas', 'liquid', 'extract', 'assay', 'cholin', 'singlevi', 'liquid', 'extract', 'assay', 'cholin']"
531,Wright KA;Thomson JN,"['buccal', 'capsul', 'c', 'elegan', 'nematoda', 'rhabditoidea', 'buccal', 'caviti', 'freeliv', 'nematod']"
532,Ouazana R;Herbage D,"['biochem', 'character', 'cuticl', 'collagen', 'protein', 'purifi', 'cuticl', 'adult', 'small']"
533,Siddiqui SS;Babu P,"['kynurenin', 'hydroxylas', 'mutant', 'nematod', 'c', 'elegan', 'relat', 'intestin', 'autofluoresc', 'tryptophan']"
534,Goldstein P;Slaton DE,"['synaptonem', 'complex', 'c', 'elegan', 'comparison', 'normal', 'synaptonem', 'complex', 'sc', 'consist', 'two']"
535,Butler MH;Wall SM;Luehrsen KR;Fox GE;Hecht RM,"['molecular', 'relationship', 'close', 'relat', 'strain', 'electrophoret', 'comparison', 'made', '24', 'enzym']"
536,Nelson GA;Roberts TM;Ward S,"['c', 'elegan', 'spermatozoan', 'locomot', 'amoeboid', 'movement', 'pseudopod', 'caenorhabd', 'elegan', 'spermatozoon', 'move']"
537,Roberts TM;Ward S,"['centripet', 'flow', 'pseudopodi', 'surfac', 'compon', 'could', 'latex', 'bead', 'wheat', 'germ', 'agglutinin', 'wga', 'use']"
538,Fodor A;Deak P;Kiss I,"['competit', 'juvenil', 'hormon', 'antagonist', 'precocen', 'precocen', 'ii', 'caus', 'high', 'adult', 'mortal', 'drastic']"
539,Ciliberto G;Traboni C;Cortese R,"['relationship', 'two', 'compon', 'split', 'plasmid', 'contain', 'eukaryot', 'trna', 'gene', 'faith']"
540,Ciliberto G;Castagnoli L;Melton DA;Cortese R,"['promot', 'eukaryot', 'trnapro', 'gene', 'compos', 'three', '71basepair', 'code', 'sequenc', 'trnapro', 'gene']"
541,Strome S;Wood WB,"['immunofluoresc', 'visual', 'germlinespecif', 'use', 'fluoresc', 'antibodi', 'stain', 'follow']"
542,Mackenzie JM Jr;Epstein HF,"['electron', 'microscopi', 'nematod', 'thick', 'filament', 'thick', 'filament', 'isol', 'bodywal']"
543,Cassada R;Isnenghi E;Denich K;Radnia K;Schierenberg E;von,"['genet', 'dissect', 'embryogenesi', 'c', 'elegan', 'complex', 'process', 'embryogenesi', 'simpl', 'nematod']"
544,Edgar RS;Cox GN;Kusch M;Politz JC,"['cuticl', 'c', 'elegan', 'nematod', 'cuticl', 'among', 'complex']"
545,Ward S;Roberts TM;Nelson GA;Argon Y,"['develop', 'motil', 'c', 'elegan', 'spermatozoon', 'nematod', 'sperm', 'puzzl', 'zoologist', 'nearli', 'centuri']"
546,Wood WB;Laufer JS;Strome S,"['development', 'determin', 'embryo', 'c', 'elegan', 'c', 'elegan', 'prove', 'uus', 'studi', 'cell']"
547,Riddle DL,"['development', 'biolog', 'c', 'elegan', 'symposium', 'mani', 'nematologist', 'seem', 'interest']"
548,Horvitz HR;Sternberg PW,"['nematod', 'postembryon', 'cell', 'lineag', 'complet', 'postembryon', 'cell', 'lineag', 'freeliv']"
549,Lew KK;Chritton S;Blumberg PM,"['biolog', 'respons', 'phorbol', 'ester', 'suitabl', 'genet', 'studi']"
550,Chalfie M;Thomson JN,"['structur', 'function', 'divers', 'neuron', 'tannic', 'acid', 'fixat', 'reveal', 'differ', 'number']"
551,Robertson AMG;Thomson JN,"['morpholog', 'program', 'cell', 'death', 'ventral', 'nerv', 'nematod', 'caenorhabd', 'elegan', 'cell', 'undergo']"
552,Horvitz HR;Chalfie M;Trent C;Sulston JE;Evans PD,"['serotonin', 'octopamin', 'nematod', 'c', 'elegan', 'biogen', 'amin', 'serotonin', 'octopamin', 'present']"
554,Rosenbluth RE;Baillie DL,"['genet', 'analysi', 'reciproc', 'transloc', 'caenorhabd', 'elegan', 'mutat', 'e873', 'result']"
555,Popham JD;Webster JM,"['ultrastructur', 'chang', 'c', 'elegan', 'nematoda', 'caus', 'mercuri', 'toxic', 'caenorhabd', 'elegan', 'show']"
556,DeCuyper C;Vanfleteren JR,"['nutrit', 'alter', 'life', 'span', 'nematod', 'c', 'longev', 'freeliv', 'nematod', 'caenorhabd']"
557,Shulkin DJ;Zuckerman BM,"['spectrofluorometr', 'analysi', 'effect', '413', 'mean', 'decreas', 'lipofuscin', 'found']"
558,Roberts TM;Ward S,"['membran', 'flow', 'nematod', 'spermiogenesi', 'two', 'distinct', 'type', 'surfac', 'membran', 'rearrang', 'occur']"
559,Ward S;Klass M,"['locat', 'major', 'protein', 'c', 'elegan', 'sperm', 'use', 'affinitypurifi', 'antibodi', 'major', 'sperm']"
560,Chalfie M,"['microtubul', 'structur', 'c', 'elegan', 'neuron', 'microtubul', 'mt', 'ubiquit', 'compon', 'neuron']"
561,Gossett LA;Hecht RM;Epstein HF,"['muscl', 'differenti', 'normal', 'cleavagearrest', 'differenti', 'bodywal', 'muscl', 'cell', 'studi']"
562,Hedgecock EM;Thomson JN,"['gene', 'requir', 'nuclear', 'mitochondri', 'attach', 'nucleu', 'occupi', 'characterist', 'posit', 'cell']"
563,Kimble J;Hodgkin J;Smith T;Smith J,"['suppress', 'amber', 'mutat', 'microinject', 'inform', 'suppress', 'nonsens', 'suppressor', 'trna']"
564,Greenwald IS;Horvitz HR,"['domin', 'suppressor', 'muscl', 'mutant', 'defin', 'essenti', 'sup11', '1', 'locu', 'c', 'elegan', 'defin', 'rare']"
565,Hartman PS;Herman RK,"['radiationsensit', 'mutant', 'c', 'elegan', 'nine', 'rad', 'abnorm', 'radiat', 'sensit', 'mutant']"
566,Klass M;Dow B;Herndon M,"['cellspecif', 'transcript', 'regul', 'major', 'sperm', 'major', 'protein', 'found', 'nematod', 'sperm', 'exhibit']"
567,Sternberg PW;Horvitz HR,"['postembryon', 'nongonad', 'cell', 'lineag', 'nematod', 'postembryon', 'nongonad', 'cell', 'lineag', 'nematod']"
568,Horvitz HR;Ellis HM;Sternberg PW,"['program', 'cell', 'death', 'nematod', 'develop', 'phenomenon', 'program', 'cell', 'death', 'occur']"
569,Kramer JM;Cox GN;Hirsh D,"['comparison', 'complet', 'sequenc', 'two', 'collagen', 'gene', 'sever', 'collagen', 'gene', 'isol', 'nematod']"
570,McLachlan AD;Karn J,"['period', 'charg', 'distribut', 'myosin', 'rod', 'amino', 'acid', 'amino', 'acid', 'sequenc', 'rod', 'portion', 'nematod']"
571,Moerman DG;Plurad S;Waterston RH;Baillie DL,"['mutat', 'unc54', 'myosin', 'heavi', 'chain', 'gene', 'c', 'revers', 'analysi', 'mutant', 'unc22', 'iv', 'gene']"
572,Horvitz HR,"['factor', 'influenc', 'neural', 'develop', 'nematod', 'neuron', 'nematod', 'gener', 'invari', 'cell']"
573,Epstein HF;Miller DM III;Gossett LA;Hecht RM,"['immunolog', 'studi', 'myosin', 'isoform', 'nematod', 'much', 'meet', 'devot', 'studi', 'multigen']"
574,Hecht RM;Wall SM;Schomer DF;Oro JA;Bartel AH,"['dna', 'replic', 'may', 'uncoupl', 'nuclear', 'cellular', 'nuclear', 'dna', 'content', '18', 'temperaturesensit']"
575,Waterston RH;Moerman DG;Baillie DL;Lane TR,"['mutat', 'affect', 'myosin', 'heavi', 'chain', 'accumul', 'small', 'nematod', 'caenorhabd', 'elegan', 'subject']"
576,Fodor A;Deak P,"['isol', 'phenocrit', 'periodanalysi', 'condit', 'fortyf', 'condit', 'noncondit', 'delet']"
577,Herman RK;Kari CK;Hartman PS,"['domin', 'xchromosom', 'nondisjunct', 'mutant', 'c', 'elegan', 'eight', 'domin', 'xchromosom', 'nondisjunct', 'mutant']"
578,White JG;Horvitz HR;Sulston JE,"['neuron', 'differenti', 'cell', 'lineag', 'mutant', 'c', 'nematod', 'caenorhabd', 'elegan', 'develop']"
579,Waterston RH;Smith KC;Moerman DG,"['genet', 'fine', 'structur', 'analysi', 'myosin', 'heavi', 'chain', 'take', 'advantag', 'rel', 'eas', 'detect', 'singl']"
580,Hosono R;Mitsui Y;Sato Y;Aizawa S;Miwa J,"['life', 'span', 'wild', 'mutant', 'nematod', 'c', 'elegan', 'surviv', 'caenorhabd', 'elegan', 'studi']"
581,Roberts TM;Ward S,"['direct', 'membran', 'flow', 'pseudopod', 'c', 'elegan', 'cap', 'crosslink', 'surfac', 'receptor']"
582,Khan FR;McFadden BA,"['c', 'elegan', 'decay', 'isocitr', 'lyas', 'larval', 'chang', 'level', 'isocitr', 'lyas', 'malat', 'synthas']"
583,Miwa J;Tabuse Y;Furusawa M;Yamasaki H,"['tumor', 'promot', 'specif', 'revers', 'disturb', 'effect', 'phorbol', 'ester', 'tumor', 'promot']"
584,Huang S-P;Tattar TA;Rohde RA;Zuckerman BM,"['c', 'elegan', 'effect', '5hydroxytryptophan', 'dopamin', '5hydroxytryptophan', '5htp', 'introduc']"
585,Davis BO;Anderson GL;Dusenbery DB,"['total', 'luminesc', 'spectroscopi', 'fluoresc', 'chang', 'total', 'luminesc', 'spectroscopi', 'employ']"
587,Shepherd AM,"['interpret', 'sperm', 'develop', 'nematod', 'increas', 'use', 'electron', 'microscop', 'studi']"
588,Johnson TE;Wood WB,"['genet', 'analysi', 'lifespan', 'c', 'elegan', 'cross', 'bristol', 'bergerac', 'strain']"
589,Ohba K;Ishibashi N,"['effect', 'procain', 'develop', 'longev', 'medium', 'contain', '20', 'mgml', 'procainehcl', 'juvenil']"
590,Golden JW;;Riddle DL,"['pheromon', 'influenc', 'larval', 'develop', 'nematod', 'caenorhabditisspecif', 'pheromon', 'food', 'suppli']"
591,Abdulkader N;Gibert M-A;Starck J;Bosch C;Brun J,"['temperaturesensit', 'mutat', 'c', 'elegan', 'steril', 'caenorhabditisspecif', 'pheromon', 'food', 'suppli']"
592,Rogalski TM;Moerman DG;Baillie DL,"['essenti', 'gene', 'defici', 'unc22', 'iv', 'region', 'five', 'formaldehydeinduc', 'defici', 'uncov', 'unc22']"
593,Rinker DL;Bloom JR,"['phoresi', 'mushroominfest', 'fli', 'two', 'freeliv', 'nematod', 'pest', 'commerci', 'mushroom']"
594,Chitwood DJ;Lusby WR;Lozano R;Thompson MJ;Svoboda JA,"['sterol', 'metabol', 'nematod', 'c', 'elegan', 'metabol', 'variou', 'dietari', 'sterol', 'effect']"
596,Nelson FK;Albert PS;Riddle DL,"['fine', 'structur', 'c', 'elegan', 'secretoryexcretori', 'secretoryexcretori', 'system', 'c', 'elegan', 'reconstruct']"
597,Hartman PS;Herman RK,"['somat', 'damag', 'x', 'chromosom', 'nematod', 'c', 'wildtyp', 'male', 'embryo', 'young', 'larva', 'nematod']"
598,Himmelhoch S;Zuckerman BM,"['xiphinema', 'index', 'c', 'elegan', 'prepar', 'molecular', 'method', 'orient', 'nematod']"
599,DeCuyper C;Vanfleteren JR,"['oxygen', 'consumpt', 'develop', 'age', '1', 'oxygen', 'consumpt', 'measur', 'four', 'juvenil']"
600,Goldstein P,"['synaptonem', 'complex', 'c', 'elegan', 'pachyten', 'five', 'synaptonem', 'complex', 'sc', 'repres', '5']"
601,Rose AM;Baillie DL;Candido EPM;Beckenbach KA;Nelson D,"['linkag', 'map', 'clone', 'restrict', 'fragment', 'length', 'genom', 'dna', 'two', 'close', 'relat', 'strain']"
602,Emmons SW;Yesner L;Ruan K-S;Katzenberg D,"['evid', 'transposon', 'c', 'elegan', 'c', 'elegan', 'genom', 'contain', '17', 'kb', 'repeat', 'dna']"
603,Albertson DG;Thomson JN,"['kinetochor', 'c', 'elegan', 'light', 'microscopi', 'mitot', 'chromosom']"
604,Kumazaki T;Hori H;Osawa S;Ishii N;Suzuki K,"['nucleotid', 'sequenc', '5', 'rrna', 'rotif', 'nucleotid', 'sequenc', '5', 'rrna', 'rotif']"
605,Hutzell PA;Krusberg LR,"['fatti', 'acid', 'composit', 'c', 'elegan', 'c', 'briggsa', '1', 'lipid', 'account', '196', '221', 'dri', 'weight']"
606,Vanfleteren JR,"['nematod', 'chromosom', 'protein', 'ii', 'fraction', '1', 'whole', 'histon', 'nematod', 'caenorhabd', 'elegan']"
607,Spence AM;Malone KMB;Novak MMA;Woods RA,"['effect', 'mebendazol', 'growth', 'develop', 'mebendazol', 'inhibit', 'growth', 'reproduct', 'capac']"
608,Hodgkin J,"['male', 'phenotyp', 'mate', 'effici', 'c', 'elegan', 'mate', 'behavior', 'adult', 'male', 'nematod', 'assay']"
609,Hosono R;Hirahara K;Kuno S;Kurihara T,"['mutant', 'c', 'elegan', 'dumpi', 'round', 'head', 'mutat', 'bear', 'morpholog', 'alter', 'head']"
610,Tranquilla TA;Cortese R;Melton D;Smith JD,"['sequenc', 'four', 'trna', 'gene', 'c', 'elegan', 'four', 'trna', 'gene', 'identifi', 'clone', 'segment']"
611,Files JG;Carr S;Hirsh D,"['actin', 'gene', 'famli', 'c', 'elegan', 'four', 'actin', 'gene', 'isol', 'caenorhabd']"
612,McLachlan AD;Karn J,"['period', 'featur', 'amino', 'acid', 'sequenc', 'nematod', 'properti', 'amino', 'acid', 'sequenc', 'nematod']"
613,Waterston RH;Bolten S;Sive HL;Moerman DG,"['mutat', 'alter', 'myosin', 'c', 'elegan', 'studi', 'myogenesi', 'muscl', 'contract']"
614,Sharrock WJ,"['yolk', 'protein', 'c', 'elegan', 'group', 'protein', 'judg', 'sever', 'criterion', 'yolk']"
615,Kimble J;Sharrock WJ,"['tissuespecif', 'synthesi', 'yolk', 'protein', 'c', 'elegan', 'primari', 'site', 'yolk', 'protein', 'synthesi', 'nematod']"
616,Schierenberg E,"['develop', 'nematod', 'c', 'elegan', 'caenorhabd', 'elegan', 'freeliv', 'nonparasit']"
618,Wood WB;Strome S;Laufer JS,"['local', 'determin', 'embryo', 'c', 'elegan', '100', 'year', 'ago', 'earli', 'european', 'embryologist']"
619,Rosenbluth RE;Cuddeford C;Baillie DL,"['mutagenesi', 'caenorhabd', 'elegan', 'rapid', 'advantag', 'develop', 'mutagen', 'test', 'use']"
620,Ambros V;Horvitz HR,"['heterochron', 'mutant', 'nematod', 'c', 'elegan', 'mutat', 'caenorhabd', 'elegan', 'gene', 'lin14']"
621,Schierenberg E;Cassada R,"['cell', 'divis', 'pattern', 'cell', 'diversif', 'mutat', 'caenorhabd', 'elegan', 'gene', 'lin14']"
622,Culotti JG;Klein WL,"['occurr', 'muscarin', 'acetylcholin', 'receptor', 'crude', 'homogen', 'nematod', 'worm', 'caenorhabd']"
623,Zuckerman BM;Geist MA,"['effect', 'vitamin', 'e', 'nematod', 'c', 'elegan', 'vitamin', 'e', '200', 'ugml', 'significantli', 'extend', 'mean']"
624,Wolf N;Priess J;Hirsh D,"['segreg', 'germlin', 'granul', 'earli', 'embryo', 'c', 'use', 'improv', 'fixat', 'method', 'electron', 'microscopi']"
625,Gabius HG;Graupner G;Cramer F,"['activ', 'pattern', 'amino', 'acyltrna', 'synthetas', 'trna', 'step', 'character', 'develop', 'age']"
626,Bazzicalupo P,"['c', 'elegan', 'model', 'system', 'studi', 'nematod', 'nematod', 'larg', 'group', 'anim', 'estim']"
627,Hedgecock EM;Sulston JE;Thomson JN,"['mutat', 'affect', 'program', 'cell', 'death', 'nematod', 'mutat', 'two', 'nonessenti', 'gene', 'specif', 'block']"
628,Russnak RH;Jones D;Candido EPM,"['clone', 'analysi', 'cdna', 'sequenc', 'code', 'two', '16', 'nucleotid', 'sequenc', 'two', 'differ', 'cdna', 'cehs48']"
629,Chalfie M;Thomson JN;Sulston JE,"['induct', 'neuron', 'branch', 'c', 'elegan', 'two', 'postembryon', 'touch', 'receptor', 'neuron']"
630,Hodgkin J,"['two', 'type', 'sex', 'determin', 'nematod', 'sex', 'nematod', 'caenorhabd', 'elegan', 'normal']"
631,Liao LW;Rosenzweig B;Hirsh D,"['analysi', 'transpos', 'element', 'c', 'elegan', 'transpos', 'element', 'design', 'tc1']"
632,Tabuse Y;Miwa J,"['gene', 'involv', 'action', 'tumor', 'promot', 'identifi', 'isol', 'mutant', 'nematod', 'caenorhabd', 'elegan']"
633,Edwards MK;Wood WB,"['locat', 'specif', 'messeng', 'rna', 'c', 'elegan', 'develop', 'autoradiograph', 'techniqu']"
634,Ward S;Hogan E;Nelson GA,"['initi', 'spermiogenesi', 'nematod', 'c', 'spermiogenesi', 'nematod', 'involv', 'activ']"
635,Trent C;Tsung N;Horvitz HR,"['egglay', 'defect', 'mutant', 'nematod', 'c', 'elegan', 'isol', '144', 'mutant', 'defect', 'egglay']"
636,Karn J;Brenner S;Barnett L,"['protein', 'structur', 'domain', 'c', 'elegan', 'unc54', 'myosin', '1966amino', 'acid', 'unc54', 'myosin', 'heavi', 'chain', 'sequenc']"
637,Johnson TE,"['age', 'c', 'elegan', '1966amino', 'acid', 'unc54', 'myosin', 'heavi', 'chain', 'sequenc']"
638,Yamaguchi Y;Murakami K;Furusawa M;Miwa J,"['germlinespecif', 'antigen', 'identifi', 'monoclon', '27', 'monoclon', 'antibodi', 'identifi', 'react']"
